Symbol,PeriodType,MarketCap,FowardPeRatio,PeRatio,PegRatio,PsRatio,PbRatio,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio
CC,2024-06-30 00:00:00,3360567823.0,7.4627,nan,nan,0.575444,4.479554,6874567823.0,66.1016,1.177
CC,2024-03-31 00:00:00,3907533456.0,6.8587,nan,nan,0.64882,5.301151,7003533456.0,35.5509,1.162
CC,2023-12-31 00:00:00,4681743225.0,8.19,nan,nan,0.7866,6.207214,8058743225.0,43.3266,1.3422
CC,2023-06-30 00:00:00,nan,nan,11.600629,nan,nan,nan,nan,nan,nan
CBZ,TTM,3905550593.0,nan,93.141026,nan,2.109667,2.194151,5724791593.0,40.8196,3.1568
CBZ,2024-12-31 00:00:00,4107702340.0,nan,34.527426,nan,2.451056,4.426785,4671455340.0,20.9975,2.7794
CBZ,2024-09-30 00:00:00,3377150520.0,nan,28.879828,nan,2.050857,3.788447,3988463520.0,18.2013,2.4137
CBZ,2024-06-30 00:00:00,3713309425.0,nan,29.879032,nan,2.290935,4.286762,4386549425.0,19.1667,2.6897
CBZ,2024-03-31 00:00:00,3933802833.0,nan,32.845188,nan,2.49418,4.96932,4476726833.0,20.1018,2.8134
CBZ,2023-12-31 00:00:00,3119600264.0,nan,25.757202,nan,2.041145,3.495805,3729515264.0,16.8038,2.3927
CBU,TTM,3139546017.0,14.0845,17.313953,nan,4.220419,1.780964,nan,nan,5.1948
CBU,2024-12-31 00:00:00,3248562240.0,14.5773,19.70607,nan,4.501204,1.819971,nan,nan,5.3365
CBU,2024-09-30 00:00:00,3051339890.0,15.2905,18.612179,nan,4.337434,1.826953,nan,nan,5.2818
CBU,2024-06-30 00:00:00,2491326274.0,14.5349,15.229032,nan,3.586132,1.496481,nan,nan,4.095
CBU,2024-03-31 00:00:00,2534139167.0,13.8889,19.604082,nan,3.958433,1.492565,nan,nan,4.594
CBU,2023-12-31 00:00:00,2781921792.0,14.771,18.677419,nan,4.314037,1.787127,nan,nan,4.7611
CBT,TTM,4602320240.0,11.236,11.302264,nan,1.180366,3.369195,5617320240.0,6.9954,1.4075
CBT,2024-12-31 00:00:00,4950410548.0,11.9332,13.587798,nan,1.273402,3.473972,5955410548.0,7.8258,1.4911
CBT,2024-09-30 00:00:00,6068803744.0,14.1443,13.337709,nan,1.576443,4.50877,7011803744.0,9.2872,1.7716
CBT,2024-06-30 00:00:00,5077671862.0,12.1803,11.675985,nan,1.317247,3.684796,6055671862.0,8.2728,1.5488
CBT,2024-03-31 00:00:00,5110168035.0,13.8696,12.005208,nan,1.322262,3.833553,6178168035.0,8.8134,1.5745
CBT,2023-12-31 00:00:00,4618306343.0,12.5156,10.80207,nan,1.20014,3.66137,5740306343.0,8.38,1.4603
CBSH,TTM,8336785873.0,16.7224,16.090439,nan,5.041423,2.518757,nan,nan,4.6356
CBSH,2024-12-31 00:00:00,8376122006.0,16.7224,17.03789,nan,5.135599,2.440537,nan,nan,4.8197
CBSH,2024-09-30 00:00:00,7641172383.0,15.2672,16.09756,nan,4.7664,2.435251,nan,nan,4.448
CBSH,2024-06-30 00:00:00,7225520842.0,15.528,15.537603,nan,4.538125,2.449548,nan,nan,4.391
CBSH,2024-03-31 00:00:00,6909464151.0,16.2602,14.615383,nan,4.362634,2.348588,nan,nan,4.0733
CBSH,2023-12-31 00:00:00,6970156480.0,16.7504,14.126071,nan,4.391415,2.699107,nan,nan,4.4296
CBRL,TTM,953322256.0,15.6986,26.7625,nan,0.273474,2.068326,2070110256.0,12.2798,0.5904
CBRL,2025-01-31 00:00:00,1446680995.0,23.8095,36.1,nan,0.415921,3.282689,2629351995.0,15.6749,0.753
CBRL,2024-10-31 00:00:00,1056259121.0,15.361,25.994536,nan,0.305915,2.399776,2246710121.0,13.2471,0.6473
CBRL,2024-07-31 00:00:00,1017531225.0,11.1111,16.974074,nan,0.299388,2.385452,2159167225.0,11.5266,0.6326
CBRL,2024-04-30 00:00:00,1291951604.0,11.6822,15.517333,nan,0.377943,2.796632,2421126604.0,10.9311,0.7061
CBRL,2024-01-31 00:00:00,1717254002.0,15.1745,19.681934,nan,0.502365,3.731117,2875551002.0,12.6393,0.8391
CBRE,TTM,39142889901.0,23.8663,41.547771,1.1485,1.123551,4.653774,43722889901.0,22.4796,1.2224
CBRE,2024-12-31 00:00:00,40177101119.0,24.6305,42.488673,1.1859,1.179644,4.622308,46010101119.0,23.5225,1.3409
CBRE,2024-09-30 00:00:00,38092173098.0,24.2131,41.912458,1.2561,1.161553,4.558661,43707173098.0,24.0149,1.3187
CBRE,2024-06-30 00:00:00,27341124333.0,21.8818,27.934169,1.1739,0.852976,3.305876,32568124333.0,17.4628,1.0029
CBRE,2024-03-31 00:00:00,29847746723.0,24.2718,30.869841,1.3041,0.95128,3.610469,33408746723.0,19.5145,1.0457
CBRE,2023-12-31 00:00:00,28373161845.0,22.0751,48.994737,2.3759,0.940751,3.693658,32887364845.0,22.8088,1.0543
CBOE,TTM,22301461035.0,23.753,29.542302,nan,5.488216,5.211109,22870161035.0,18.0321,5.5856
CBOE,2024-12-31 00:00:00,20455737801.0,21.5983,26.621253,nan,5.223872,4.860808,21258037801.0,16.5781,5.3742
CBOE,2024-09-30 00:00:00,21445256479.0,22.6757,28.375346,nan,5.70443,5.332386,22334956479.0,17.8252,5.8642
CBOE,2024-06-30 00:00:00,17882513728.0,20.0401,22.796247,nan,4.824615,4.428404,18892313728.0,14.4913,5.048
CBOE,2024-03-31 00:00:00,19354359804.0,22.1239,25.768583,nan,5.17083,4.856803,20364459804.0,16.0849,5.405
CBOE,2023-12-31 00:00:00,18848077395.0,21.9298,26.891566,nan,4.987212,4.974011,20071477395.0,16.3595,5.2688
CB,TTM,114754099153.0,13.4048,12.62511,2.4835,2.090129,1.792445,131821099153.0,nan,2.3535
CB,2024-12-31 00:00:00,110714422086.0,11.3766,11.328413,3.4456,2.063315,1.68369,129295422086.0,nan,2.3587
CB,2024-09-30 00:00:00,116230808282.0,11.8483,12.199239,3.7013,2.198864,1.904237,133599808282.0,nan,2.4817
CB,2024-06-30 00:00:00,103578051358.0,11.6959,11.336889,3.6565,2.031509,1.702669,121313051358.0,nan,2.3442
CB,2024-03-31 00:00:00,105203053192.0,11.919,11.886697,0.7493,2.154143,1.768117,121381053192.0,nan,2.4361
CB,2023-12-31 00:00:00,92205716948.0,10.6952,13.23185,0.6724,1.946701,1.74882,108141716948.0,nan,2.2377
CAVA,TTM,9723816490.0,147.0588,76.472727,nan,10.323742,13.979718,9736404490.0,80.2638,10.103
CAVA,2024-12-31 00:00:00,12924591739.0,188.6792,275.121951,nan,14.523638,21.060531,12927224739.0,113.784,14.1515
CAVA,2024-09-30 00:00:00,14158603956.0,270.2703,688.055556,nan,16.834154,23.778509,14173991956.0,140.6011,16.7695
CAVA,2024-06-30 00:00:00,10576118610.0,370.3704,359.479404,nan,13.476963,18.209257,10597767610.0,119.2892,13.5068
CAVA,2024-04-30 00:00:00,8201855300.0,285.7143,327.0,nan,6.263825,14.369002,8205625300.0,104.0597,11.2606
CAVA,2024-03-31 00:00:00,7985856701.0,312.5,318.409091,nan,6.099262,13.99059,7989626701.0,101.3205,10.9642
CATY,TTM,3138941140.0,nan,11.306329,nan,4.426532,1.103046,nan,nan,4.6137
CATY,2024-12-31 00:00:00,3373802855.0,nan,12.022727,nan,4.623289,1.192025,nan,nan,4.8146
CATY,2024-09-30 00:00:00,3064734573.0,nan,10.324519,nan,4.161178,1.097196,nan,nan,4.5214
CATY,2024-06-30 00:00:00,2746521938.0,nan,8.345133,nan,3.531027,0.979913,nan,nan,4.0878
CATY,2024-03-31 00:00:00,2749794265.0,nan,7.783951,nan,3.402795,1.004831,nan,nan,4.2708
CATY,2023-12-31 00:00:00,3237959823.0,nan,8.8083,nan,3.974085,1.227426,nan,nan,4.1864
CAT,TTM,167419588007.0,17.4825,15.886621,1.7054,2.645263,8.589584,198939588007.0,12.4043,3.0696
CAT,2024-12-31 00:00:00,175141430546.0,16.6945,16.841226,1.6283,2.737936,9.029305,207404430546.0,12.92,3.1586
CAT,2024-09-30 00:00:00,188833709106.0,17.5131,17.8268,3.0182,2.956619,11.023567,221803709106.0,13.4786,3.342
CAT,2024-06-30 00:00:00,162903497339.0,15.2439,15.051966,2.5851,2.525583,9.156957,195797497339.0,11.7886,2.9225
CAT,2024-03-31 00:00:00,182986812679.0,17.2712,18.212227,2.1049,2.806419,9.196895,213886812679.0,13.619,3.1895
CAT,2023-12-31 00:00:00,150521085962.0,14.4092,16.761338,1.7568,2.296885,7.206349,181115085962.0,12.4401,2.72
CASY,TTM,14514659572.0,23.4192,27.786063,1.612,0.993201,4.349032,16870416572.0,14.9124,1.1267
CASY,2024-10-31 00:00:00,14342585689.0,28.5714,28.676856,2.3443,0.974533,4.534603,15644518689.0,14.3754,1.0367
CASY,2024-07-31 00:00:00,14115755992.0,27.5482,28.87863,2.4314,0.975159,4.681251,15545212992.0,14.6736,1.0459
CASY,2024-04-30 00:00:00,11598568072.0,24.1546,25.403816,2.2225,0.820232,3.935105,13057550072.0,12.9746,0.8949
CASY,2024-01-31 00:00:00,9851964953.0,20.1613,21.003096,1.8472,0.697469,3.400288,11092025953.0,10.9767,0.76
CASY,2023-10-31 00:00:00,9901019674.0,24.1546,22.034846,1.8498,0.703362,3.566271,11114071674.0,11.3829,0.766
CASH,TTM,1721408521.0,nan,10.538686,nan,2.983342,2.214925,nan,nan,2.9216
CASH,2024-12-31 00:00:00,1774706629.0,nan,11.114804,nan,3.065225,2.113043,nan,nan,3.6119
CASH,2024-09-30 00:00:00,1640173771.0,nan,9.941265,nan,2.795932,2.141907,nan,nan,2.7776
CASH,2024-06-30 00:00:00,1429556936.0,nan,8.506767,nan,2.444116,1.91797,nan,nan,2.4933
CASH,2024-03-31 00:00:00,1286774322.0,nan,8.31631,nan,2.261186,1.755405,nan,nan,2.2442
CASH,2023-12-31 00:00:00,1375557013.0,nan,8.836394,nan,2.468361,2.110948,nan,nan,2.4636
CART,TTM,10561873195.0,17.5747,25.259494,0.7052,3.41631,3.414767,9218873195.0,16.5807,2.7291
CART,2024-12-31 00:00:00,10640581621.0,14.5349,3.926066,nan,3.576296,3.763624,9360581621.0,21.2258,2.8383
CART,2024-09-30 00:00:00,10474443889.0,22.6244,nan,nan,3.34516,3.445084,9063443889.0,nan,2.8235
CART,2024-06-30 00:00:00,8507435630.0,38.3142,nan,nan,2.89028,2.696987,7009435630.0,nan,2.2589
CART,2024-03-31 00:00:00,9937741445.0,65.3595,nan,nan,1.601141,2.774833,7791741445.0,nan,2.5614
CART,2023-12-31 00:00:00,6576668346.0,90.0901,nan,21.7516,2.194139,1.879796,4553668346.0,77.180819,1.5199
CART,2023-09-30 00:00:00,nan,nan,47.445471,nan,nan,nan,nan,13.7121,nan
CARS,TTM,784685283.0,5.5157,17.069444,nan,1.151615,1.534132,1189300283.0,5.9098,1.6538
CARS,2024-12-31 00:00:00,1115896030.0,7.4963,29.372881,nan,1.634991,2.22102,1531302030.0,8.256,2.1318
CARS,2024-09-30 00:00:00,1089768720.0,8.1037,45.297297,nan,1.596646,2.193175,1530367720.0,9.4798,2.1464
CARS,2024-06-30 00:00:00,1302496153.0,10.7066,12.468354,nan,1.910641,2.707507,1744888153.0,12.1828,2.4846
CARS,2024-03-31 00:00:00,1138799183.0,13.1926,9.873563,nan,1.700767,2.312088,1582849183.0,10.4458,2.2967
CARS,2023-12-31 00:00:00,1256371926.0,23.8095,10.778409,nan,1.911084,2.589332,1655027926.0,10.1302,2.4418
CARR,TTM,58224122477.0,22.4719,55.237705,449.5664,2.732343,4.134942,66965122477.0,16.3889,2.9781
CARR,2024-12-31 00:00:00,59955329832.0,22.6244,40.152941,1.2698,2.475082,4.080537,70607329832.0,18.2307,2.847
CARR,2024-09-30 00:00:00,72263262947.0,25.641,21.406915,1.8139,3.001906,5.248639,83167262947.0,12.8583,3.5086
CARR,2024-06-30 00:00:00,56835867932.0,21.978,44.111888,1.7026,2.380408,4.925184,72922867932.0,23.5159,3.1696
CARR,2024-03-31 00:00:00,52322982565.0,20.4082,36.791139,2.3047,2.243863,6.035701,56991982565.0,19.0736,2.5791
CARR,2023-12-31 00:00:00,48203225963.0,19.4175,40.744681,1.7971,2.216014,5.895998,53551225963.0,19.4097,2.423
CARG,TTM,3304760417.0,16.7785,158.25,1.2905,3.760412,6.100845,3193311417.0,18.4294,3.5704
CARG,2024-12-31 00:00:00,3789491561.0,19.6464,nan,1.5108,4.38124,7.838062,3731538561.0,36.0699,4.1976
CARG,2024-09-30 00:00:00,3103281731.0,16.5563,nan,1.2727,3.74388,6.864559,3081069731.0,31.0029,3.5131
CARG,2024-06-30 00:00:00,2729841953.0,18.4843,90.344828,1.4218,3.278167,4.748241,2674614953.0,29.9741,2.9782
CARG,2024-03-31 00:00:00,2479695558.0,18.1818,121.473684,1.3979,2.882692,3.931464,2361998558.0,29.1242,2.5836
CARG,2023-12-31 00:00:00,2712427012.0,18.8679,33.09589,1.4502,3.031735,3.645071,2470590012.0,18.7225,2.5265
CARG,2023-09-30 00:00:00,nan,nan,12.082759,nan,nan,nan,nan,nan,nan
CARG,2023-06-30 00:00:00,nan,nan,18.104,nan,nan,nan,nan,nan,nan
CAR,TTM,2617132197.0,nan,nan,nan,0.227686,nan,28124132197.0,16.1633,2.4199
CAR,2024-12-31 00:00:00,2832570750.0,nan,7.190901,nan,0.246538,nan,29062570750.0,6.4627,2.4673
CAR,2024-09-30 00:00:00,3065650000.0,nan,4.304177,nan,0.267858,nan,30150650000.0,6.254,2.5021
CAR,2024-06-30 00:00:00,3725841581.0,nan,3.355377,nan,0.317726,nan,30622841581.0,5.8086,2.4758
CAR,2024-03-31 00:00:00,4365351703.0,5.685,2.910171,nan,0.375193,nan,30263351703.0,5.3469,2.3897
CAR,2023-12-31 00:00:00,6420594019.0,8.2305,3.891548,nan,0.555932,nan,31966594019.0,5.3725,2.5017
CAR,2023-09-30 00:00:00,nan,7.2254,nan,nan,nan,nan,nan,nan,nan
CAR,2023-06-30 00:00:00,nan,7.391,nan,nan,nan,nan,nan,nan,nan
CAMT,TTM,3126457759.0,nan,28.42562,nan,7.911986,5.692386,2936345759.0,27.171,6.8409
CAMT,2024-09-30 00:00:00,3622487237.0,24.5098,40.532995,nan,10.662012,7.619391,3455533237.0,29.903,9.3707
CAMT,2024-06-30 00:00:00,5653752778.0,nan,70.359551,nan,18.077894,12.745792,5473630778.0,56.7639,16.1023
CAMT,2024-03-31 00:00:00,3780527785.0,nan,51.392638,nan,12.979004,7.942191,3627645785.0,38.1179,11.5026
CAMT,2023-12-31 00:00:00,3113749076.0,nan,42.048485,nan,10.915006,6.898198,2920592076.0,37.9539,9.456
CAMT,2023-09-30 00:00:00,2784212909.0,nan,38.432099,nan,9.712604,6.550724,2550475909.0,27.3724,8.2173
CALX,TTM,2128047234.0,44.2478,nan,nan,2.528146,2.724982,1838979234.0,nan,2.2116
CALX,2024-12-31 00:00:00,2316553580.0,49.7512,nan,nan,2.599674,2.974945,2038138580.0,nan,2.2897
CALX,2024-09-30 00:00:00,2572475220.0,55.5556,1293.0,nan,2.736516,3.410758,2321396220.0,253.5936,2.4358
CALX,2024-06-30 00:00:00,2321552486.0,64.5161,125.856091,nan,2.403726,3.125858,2093231486.0,66.6804,2.0605
CALX,2024-03-31 00:00:00,2168705781.0,29.8507,78.952381,nan,2.211107,3.022063,1959922781.0,46.4261,1.8853
CALX,2023-12-31 00:00:00,2877731152.0,26.6667,62.414286,nan,2.987513,3.784727,2640081152.0,39.7686,2.5899
CALX,2023-09-30 00:00:00,nan,nan,71.625,nan,nan,nan,nan,40.2148,nan
CALM,TTM,4275826356.0,nan,6.77916,nan,1.382782,2.09003,3478643356.0,3.9371,1.1275
CALM,2024-11-30 00:00:00,4786460769.0,nan,11.180985,nan,1.799017,2.515809,4032870769.0,6.3468,1.5201
CALM,2024-08-31 00:00:00,3532595367.0,nan,12.660808,nan,1.513388,1.962393,2720218367.0,6.1716,1.1693
CALM,2024-05-31 00:00:00,3024193564.0,nan,10.934397,nan,1.269038,1.754425,2851123564.0,6.6469,1.2008
CALM,2024-02-29 00:00:00,2816010421.0,nan,6.208423,nan,1.052269,1.731429,2642940421.0,3.8887,0.9903
CALM,2023-11-30 00:00:00,2347246814.0,nan,3.69468,nan,0.79413,1.454896,2174176814.0,2.4085,0.7377
CAKE,TTM,2538772043.0,13.2802,15.3625,1.1072,0.672184,5.724982,4362816043.0,15.4379,1.2181
CAKE,2024-12-31 00:00:00,2421324696.0,12.8866,17.969697,2.5783,0.653259,6.10861,4257592696.0,17.8253,1.2035
CAKE,2024-09-30 00:00:00,2062860086.0,11.4286,16.895833,2.2845,0.564339,5.515964,3902092086.0,17.5993,1.1141
CAKE,2024-06-30 00:00:00,2002155811.0,12.4069,17.940639,2.4801,0.553081,6.022644,3803142811.0,18.2082,1.0977
CAKE,2024-03-31 00:00:00,1844976524.0,11.7371,17.463768,2.3474,0.515527,5.800682,3648593524.0,18.089,1.0608
CAKE,2023-12-31 00:00:00,1777567036.0,11.0375,20.12069,2.2082,0.499326,5.526505,3574430036.0,19.8531,1.0345
CAH,TTM,30558351114.0,14.0647,23.556797,0.8268,0.139148,nan,34354351114.0,13.0824,0.1546
CAH,2024-12-31 00:00:00,28622582189.0,15.1057,22.744231,0.9745,0.129623,nan,30919582189.0,11.9936,0.1378
CAH,2024-09-30 00:00:00,26728747308.0,14.5138,32.034783,0.9488,0.120349,nan,26687747308.0,13.6023,0.1177
CAH,2024-06-30 00:00:00,23947502720.0,13.0548,43.504425,0.2946,0.111103,nan,26083502720.0,15.3794,0.1183
CAH,2024-03-31 00:00:00,27217789820.0,14.3678,44.404762,0.3286,0.130978,nan,27349789820.0,14.4555,0.1265
CAH,2023-12-31 00:00:00,24843987806.0,14.9477,165.245902,0.3721,0.122899,nan,25667987806.0,20.1002,0.1221
CAG,TTM,12997436180.0,10.9409,26.436893,0.3375,1.095815,1.476864,21423636180.0,16.3664,1.796
CAG,2024-11-30 00:00:00,13150178728.0,10.5152,27.009804,0.3307,1.107659,1.524711,21793678728.0,16.0342,1.825
CAG,2024-08-31 00:00:00,14890917787.0,11.9048,43.333333,0.3502,1.242729,1.764243,23426717787.0,16.1865,1.944
CAG,2024-05-31 00:00:00,14287692588.0,10.9409,15.015075,0.7158,1.183224,1.560661,22886492588.0,12.3112,1.8886
CAG,2024-02-29 00:00:00,13424001991.0,10.3627,13.697561,0.6935,1.106876,1.479359,22432101991.0,11.9294,1.8429
CAG,2023-11-30 00:00:00,13522762242.0,10.4384,12.573333,0.6232,1.107247,1.510063,22703062242.0,11.4604,1.8493
CAE,TTM,8090342442.0,26.0417,nan,nan,2.495733,2.461743,10436131754.0,44.9297,3.2721
CAE,2024-12-31 00:00:00,8102416866.0,26.0417,nan,nan,2.607397,2.648149,10237946975.0,81.721,3.3169
CAE,2024-09-30 00:00:00,5987078182.0,21.5054,nan,nan,1.85681,1.864775,8303526467.0,72.7071,2.583
CAE,2024-06-30 00:00:00,5910053540.0,20.9644,nan,nan,1.891148,1.921023,8037216140.0,66.8951,2.571
CAE,2024-03-31 00:00:00,6552457363.0,21.645,32.609136,nan,1.978221,1.920217,8823281097.0,13.6822,2.6368
CAE,2023-12-31 00:00:00,6878857723.0,19.8413,30.393116,nan,2.087962,1.962863,9285385159.0,13.6736,2.7801
CAE,2023-09-30 00:00:00,nan,nan,35.397078,nan,nan,nan,nan,nan,nan
CAE,2023-06-30 00:00:00,nan,nan,42.368697,nan,nan,nan,nan,nan,nan
CADE,TTM,5556737704.0,10.7875,48.206349,nan,4.085404,1.027908,nan,nan,6.9219
CADE,2024-09-30 00:00:00,5806737272.0,11.3766,88.472222,nan,4.42344,1.133959,nan,nan,7.3768
CADE,2024-06-30 00:00:00,5167688193.0,11.1732,134.666667,nan,4.03118,1.027114,nan,nan,7.2157
CADE,2024-03-31 00:00:00,5284404186.0,11.6009,nan,nan,4.287939,1.059372,nan,nan,7.603
CADE,2023-12-31 00:00:00,5405060812.0,11.4286,14.648515,nan,2.997126,1.279763,nan,nan,5.2419
CADE,2023-09-30 00:00:00,3875217513.0,8.3893,9.689498,nan,2.108441,0.89723,nan,nan,4.3242
CADE,2023-06-30 00:00:00,nan,nan,8.690265,nan,nan,nan,nan,nan,nan
CACI,TTM,8680250348.0,13.8504,18.168466,nan,1.071967,2.32816,11942823348.0,13.3384,1.4685
CACI,2024-12-31 00:00:00,9059025200.0,16.2866,20.032722,nan,1.154885,2.480833,10821672200.0,12.9791,1.3757
CACI,2024-09-30 00:00:00,11254210800.0,nan,27.126882,nan,1.486904,3.198971,13039155800.0,16.4666,1.7023
CACI,2024-06-30 00:00:00,9590354833.0,nan,24.863006,nan,1.332926,2.850424,11444852833.0,15.415,1.5625
CACI,2024-03-31 00:00:00,8442267463.0,nan,22.973317,nan,1.216445,2.610546,10411998463.0,14.5362,1.46
CACI,2023-12-31 00:00:00,7214963119.0,nan,19.711503,nan,1.082356,2.280403,9211363119.0,12.9055,1.326
CACC,TTM,5940685864.0,nan,24.836771,nan,2.884679,3.395454,11949885864.0,33.862,5.599
CACC,2024-12-31 00:00:00,5656124968.0,12.5471,31.423025,nan,2.864001,3.435241,11745324968.0,41.7983,5.6961
CACC,2024-09-30 00:00:00,5370525672.0,9.8619,31.537696,nan,2.835813,3.453936,11308825672.0,41.5613,5.6794
CACC,2024-06-30 00:00:00,6233277127.0,13.9276,26.448099,nan,3.436714,3.772761,11836377127.0,35.5767,6.1249
CACC,2024-03-31 00:00:00,6785694830.0,14.1443,25.081855,nan,3.817465,3.843452,11839994830.0,31.6662,6.2985
CACC,2023-12-31 00:00:00,6694635183.0,12.7065,21.914027,nan,3.774765,3.935937,11632335183.0,26.7287,6.2806
CABO,TTM,1562483426.0,nan,107.616279,nan,1.060956,0.869964,5006776426.0,6.9161,3.1698
CABO,2024-12-31 00:00:00,2034884453.0,nan,8.03818,nan,1.361108,1.079741,5304343453.0,5.9353,3.3067
CABO,2024-09-30 00:00:00,1965496943.0,nan,7.602478,nan,1.292509,1.000954,5312904943.0,6.0165,3.2576
CABO,2024-06-30 00:00:00,1989152550.0,nan,7.797357,nan,1.286978,1.032415,5380796550.0,5.9526,3.2405
CABO,2024-03-31 00:00:00,2377613591.0,nan,9.373726,nan,1.528624,1.269314,5843434591.0,6.3211,3.4822
CABO,2023-12-31 00:00:00,3126216307.0,nan,39.390658,nan,2.007489,1.734233,6595354307.0,8.9053,3.8985
CAAP,TTM,2904459587.0,nan,8.626794,nan,1.947465,2.315493,3590637587.0,13.4528,2.4
CAAP,2024-09-30 00:00:00,2810563856.0,nan,7.864865,nan,1.909383,2.240638,3496741856.0,5.2298,2.5991
CAAP,2024-06-30 00:00:00,2678567157.0,nan,7.428571,nan,1.853509,2.442052,3437334157.0,4.1443,2.0597
CAAP,2024-03-31 00:00:00,2704322611.0,nan,11.275168,nan,1.932644,3.730203,3603324611.0,8.0252,2.5737
CAAP,2023-12-31 00:00:00,2584227624.0,nan,16.556701,nan,1.567489,2.957087,3464055624.0,6.7259,2.1041
CAAP,2023-09-30 00:00:00,2146550218.0,nan,12.46729,nan,1.356052,2.549795,3104720218.0,5.6755,1.9508
C,TTM,132780429163.0,9.3371,11.842017,1.0148,1.652168,0.696104,nan,nan,5.9988
C,2024-12-31 00:00:00,132129069000.0,9.5511,20.054131,nan,1.70011,0.685555,nan,nan,6.0805
C,2024-09-30 00:00:00,118393176667.0,8.7566,17.292818,0.7121,1.544628,0.622434,nan,nan,5.7791
C,2024-06-30 00:00:00,121046117840.0,11.0375,18.501458,1.0125,1.563416,0.640626,nan,nan,5.76
C,2024-03-31 00:00:00,121122155676.0,10.4822,15.653465,nan,1.575884,0.642132,nan,nan,5.8966
C,2023-12-31 00:00:00,98450086633.0,8.4317,8.165079,nan,1.28784,0.515221,nan,nan,5.58
BZ,TTM,7417633699.0,5.0302,40.221607,0.2818,8.289802,3.833605,5453802959.0,38.9783,5.5606
BZ,2024-09-30 00:00:00,8034655990.0,4.7551,38.768639,0.2661,8.124939,3.643028,6054559303.0,44.9064,6.2368
BZ,2024-06-30 00:00:00,8281171657.0,5.8005,47.149535,0.2041,9.675954,4.326707,6679268147.0,63.7292,7.6123
BZ,2024-03-31 00:00:00,8089469376.0,5.4555,51.927596,0.1842,9.608461,4.200573,6342280610.0,78.9432,7.7056
BZ,2023-12-31 00:00:00,6501388365.0,21.2766,90.831146,0.2377,9.756193,3.840543,4735411154.0,1846.5272,6.1723
BZ,2023-09-30 00:00:00,6443112872.0,19.9203,135.08515,0.2221,9.975886,3.772678,4727925592.0,18.11556,6.8689
BYD,TTM,5780176528.0,9.7276,11.150242,nan,1.639346,3.65484,9394684528.0,7.7896,2.3904
BYD,2024-12-31 00:00:00,6251798603.0,10.142,13.790875,nan,1.808701,3.831224,9800574603.0,8.9906,2.5498
BYD,2024-09-30 00:00:00,5744106727.0,8.9445,12.480695,nan,1.674985,3.355765,9202412727.0,8.4905,2.4309
BYD,2024-06-30 00:00:00,5227733940.0,8.5034,9.856887,nan,1.47263,2.898207,8608452940.0,7.8319,2.3048
BYD,2024-03-31 00:00:00,6444599879.0,10.0402,11.0,nan,1.82545,3.682688,9866080879.0,8.3545,2.6391
BYD,2023-12-31 00:00:00,6127147521.0,9.7182,9.220913,nan,1.740362,3.428185,9583804521.0,7.4399,2.5853
BY,TTM,1208695194.0,nan,9.836364,nan,2.939607,1.107374,nan,nan,4.8353
BY,2024-12-31 00:00:00,1289327936.0,11.3766,10.507246,nan,3.164306,1.176059,nan,nan,4.7908
BY,2024-09-30 00:00:00,1188178579.0,nan,9.914815,nan,2.895353,1.150206,nan,nan,5.5026
BY,2024-06-30 00:00:00,1047506703.0,8.9928,8.695971,nan,2.529952,1.039447,nan,nan,4.7677
BY,2024-03-31 00:00:00,963907362.0,8.6207,8.134831,nan,2.289998,0.967564,nan,nan,3.8504
BY,2023-12-31 00:00:00,1029965758.0,8.9928,9.096525,nan,2.475846,1.120807,nan,nan,4.997
BY,2023-09-30 00:00:00,nan,7.5245,nan,nan,nan,nan,nan,nan,nan
BXP,TTM,10916462538.0,39.2157,766.666667,0.3857,3.195016,2.016598,26645650538.0,16.4706,7.8192
BXP,2024-12-31 00:00:00,11761892628.0,42.3729,32.330435,2.0848,3.466495,2.042276,27319367628.0,13.8103,8.0872
BXP,2024-09-30 00:00:00,12711062593.0,41.6667,75.90566,2.0515,3.784341,2.190482,28154603593.0,16.2242,8.4216
BXP,2024-06-30 00:00:00,9668530617.0,25.974,50.459016,1.2076,2.924237,1.65098,25122714617.0,14.412,7.5904
BXP,2024-03-31 00:00:00,10256881423.0,26.9542,53.975207,1.2547,3.13627,1.745348,25350053423.0,14.879,7.7439
BXP,2023-12-31 00:00:00,11012492430.0,29.3255,57.04878,nan,3.409546,1.902623,25686037430.0,15.4962,7.9414
BXMT,TTM,3503967041.0,nan,nan,nan,7.195497,0.925187,nan,nan,38.9976
BXMT,2024-12-31 00:00:00,3008310356.0,nan,nan,nan,5.676474,0.782478,nan,nan,38.2162
BXMT,2024-09-30 00:00:00,3288494218.0,nan,nan,nan,5.602208,0.825321,nan,nan,36.8234
BXMT,2024-06-30 00:00:00,3023833872.0,nan,435.5,nan,4.718068,0.729706,nan,nan,34.2658
BXMT,2024-03-31 00:00:00,3457858737.0,nan,13.923077,nan,5.126107,0.791267,nan,nan,33.9328
BXMT,2023-12-31 00:00:00,3664769079.0,7.4683,18.336207,nan,5.178518,0.82404,nan,nan,32.4677
BXMT,2023-09-30 00:00:00,nan,7.6336,13.679245,nan,nan,nan,nan,nan,nan
BXMT,2023-06-30 00:00:00,nan,6.8213,13.425806,nan,nan,nan,nan,nan,nan
